Region,location_id,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
EUR,44566,22,1,2021,Liver cancer due to other causes,3,moderate and severe,1,643.809331711496,472.904743420423,827.938471346703
EUR,44566,22,1,2021,Larynx cancer,3,moderate and severe,1,31347.1817417851,29185.3325053701,33559.4232317941
EUR,44566,22,1,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,1,173781.155007398,163585.311340387,183315.324812735
EUR,44566,22,1,2021,Breast cancer,3,moderate and severe,1,4535.87914108707,4119.59051266902,4901.44286262515
EUR,44566,22,1,2021,Prostate cancer,3,moderate and severe,1,549333.316784143,506992.378219334,586782.463643475
EUR,44566,22,1,2021,Colon and rectum cancer,3,moderate and severe,1,205795.693961596,190911.209622152,216015.438079482
EUR,44566,22,1,2021,Lip and oral cavity cancer,3,moderate and severe,1,35445.9315011892,33330.8659108265,37433.8500511537
EUR,44566,22,1,2021,Nasopharynx cancer,3,moderate and severe,1,3106.30839508031,2897.69831597752,3361.93201584982
EUR,44566,22,1,2021,Other pharynx cancer,3,moderate and severe,1,20156.1578972981,18375.8470814488,21653.9818741892
EUR,44566,22,1,2021,Gallbladder and biliary tract cancer,3,moderate and severe,1,9080.56670803047,8446.72601885985,9696.01970974817
EUR,44566,22,1,2021,Pancreatic cancer,3,moderate and severe,1,37447.4364827604,34885.2646310649,39685.4701844317
EUR,44566,22,1,2021,Malignant skin melanoma,3,moderate and severe,1,26891.7946893112,24857.4089317383,28615.2284008013
EUR,44566,22,1,2021,Testicular cancer,3,moderate and severe,1,12130.4704996732,11276.4735706934,12983.6324888952
EUR,44566,22,1,2021,Kidney cancer,3,moderate and severe,1,47498.2280622685,43913.3806419584,50325.8203829486
EUR,44566,22,1,2021,Bladder cancer,3,moderate and severe,1,172135.031087733,159571.71841645,186609.657504896
EUR,44566,22,1,2021,Brain and central nervous system cancer,3,moderate and severe,1,28487.3089395727,26847.2033519571,30109.6299643274
EUR,44566,22,1,2021,Thyroid cancer,3,moderate and severe,1,7096.10863929802,6664.58403719809,7595.8268059621
EUR,44566,22,1,2021,Mesothelioma,3,moderate and severe,1,7642.91316789002,7106.53710037651,8047.98322656379
EUR,44566,22,1,2021,Hodgkin lymphoma,3,moderate and severe,1,7369.8953755351,6963.37904339987,7747.42165429271
EUR,44566,22,1,2021,Multiple myeloma,3,moderate and severe,1,43094.9120313581,40057.63264601,45783.4327683421
EUR,44566,22,1,2021,Ischemic heart disease,3,moderate and severe,1,721646.48837017,544413.556016434,916351.260551993
EUR,44566,22,1,2021,Ischemic stroke,3,moderate and severe,1,2095023.34254448,1971544.56027741,2217743.01747681
EUR,44566,22,1,2021,Intracerebral hemorrhage,3,moderate and severe,1,285599.394278804,264204.041540841,307240.605005691
EUR,44566,22,1,2021,Hypertensive heart disease,3,moderate and severe,1,249080.468155101,183605.858128711,327168.571343565
EUR,44566,22,1,2021,Endocarditis,3,moderate and severe,1,15418.9121912726,12267.4040761862,18652.1499405981
EUR,44566,22,1,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,1,2433330.02351015,1753072.94508609,3104458.45404453
EUR,44566,22,1,2021,Chronic obstructive pulmonary disease,3,moderate and severe,1,2648127.08390235,2144071.78080062,3467565.95710438
EUR,44566,22,1,2021,Silicosis,3,moderate and severe,1,5119.15045106204,4001.25115040325,6150.24391084048
EUR,44566,22,1,2021,Asbestosis,3,moderate and severe,1,4643.02796854503,3676.37045632579,5696.49639239753
EUR,44566,22,1,2021,Coal workers pneumoconiosis,3,moderate and severe,1,2039.24910155604,1603.87861058791,2506.36265175341
EUR,44566,22,1,2021,Other pneumoconiosis,3,moderate and severe,1,1541.17290477399,1212.14298295638,1914.19863249742
EUR,44566,22,1,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,1,118996.999498779,96208.6612653843,142931.667782376
EUR,44566,22,1,2021,Vascular intestinal disorders,3,moderate and severe,1,31554.0088587389,29858.8337587144,33354.4782734856
EUR,44566,22,1,2021,Alzheimer's disease and other dementias,3,moderate and severe,1,2080647.52728163,1737676.0549346,2430171.89917318
EUR,44566,22,1,2021,Parkinson's disease,3,moderate and severe,1,530023.308609359,469888.20566638,603329.502268645
EUR,44566,22,1,2021,Idiopathic epilepsy,3,moderate and severe,1,1072007.55401223,693410.748668085,1680011.68614971
EUR,44566,22,1,2021,Multiple sclerosis,3,moderate and severe,1,192533.321624163,173576.207701679,213652.566558178
EUR,44566,22,1,2021,Other neurological disorders,3,moderate and severe,1,4162.28804919555,3003.68101713229,5560.34030958108
EUR,44566,22,1,2021,Schizophrenia,3,moderate and severe,1,1291222.76902181,1112153.79814929,1514009.57063141
EUR,44566,22,1,2021,Alcohol use disorders,3,moderate and severe,1,2153499.4663473,1697427.88282033,2644261.13874238
EUR,44566,22,1,2021,Major depressive disorder,3,moderate and severe,1,3680733.22162868,2682070.95138396,4884028.8019001
EUR,44566,22,1,2021,Bipolar disorder,3,moderate and severe,1,1558587.89190664,1087451.93989414,2118830.63524426
EUR,44566,22,1,2021,Anxiety disorders,3,moderate and severe,1,3243579.87889087,2085501.06908549,4667703.770371
EUR,44566,22,1,2021,Anorexia nervosa,3,moderate and severe,1,152536.920884949,107317.020581371,211074.511296665
EUR,44566,22,1,2021,Bulimia nervosa,3,moderate and severe,1,633262.100584707,438692.248103821,895086.500057557
EUR,44566,22,1,2021,Idiopathic developmental intellectual disability,3,moderate and severe,1,80195.9264172519,24672.3320070641,147622.34575882
EUR,44566,22,1,2021,Thalassemias,3,moderate and severe,1,800.832941006237,519.906372848132,1157.03185215591
EUR,44566,22,1,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,1,2554.48938012913,1960.3419725535,3293.81683373766
EUR,44566,22,1,2021,Rheumatoid arthritis,3,moderate and severe,1,171322.658972963,113186.681016929,234035.748798809
EUR,44566,22,1,2021,Osteoarthritis hip,3,moderate and severe,1,414080.492877741,1188.15639931902,1511760.58390601
EUR,44566,22,1,2021,Osteoarthritis knee,3,moderate and severe,1,2142398.95277299,6350.41009326458,7906434.91054324
EUR,44566,22,1,2021,Low back pain,3,moderate and severe,1,13270567.2530375,11523707.2685394,14901171.3245206
EUR,44566,22,1,2021,Neck pain,3,moderate and severe,1,2747588.95794966,2122094.31220846,3544668.13789673
EUR,44566,22,1,2021,Gout,3,moderate and severe,1,606770.53928278,479459.956930167,747251.900987409
EUR,44566,22,1,2021,Other musculoskeletal disorders,3,moderate and severe,1,2632130.43746062,1994398.25063863,3434275.16500325
EUR,44566,22,1,2021,Other congenital birth defects,3,moderate and severe,1,125573.226837064,49572.0876018807,251507.495208325
EUR,44566,22,1,2021,Atopic dermatitis,3,moderate and severe,1,770999.954453296,151820.133544189,1460202.03237005
EUR,44566,22,1,2021,Psoriasis,3,moderate and severe,1,950271.28175516,797873.964903063,1148356.78862314
EUR,44566,22,1,2021,Urticaria,3,moderate and severe,1,564387.440202202,434208.743166806,692397.559273247
EUR,44566,22,1,2021,Glaucoma,3,moderate and severe,1,359338.111410872,305211.450962418,422708.390385457
EUR,44566,22,1,2021,Cataract,3,moderate and severe,1,701549.304935212,597600.395446157,811843.458070375
EUR,44566,22,1,2021,Age-related macular degeneration,3,moderate and severe,1,205477.649601748,170764.753690028,251010.863077967
EUR,44566,22,1,2021,Refraction disorders,3,moderate and severe,1,503478.700172157,440530.067071185,570666.256046073
EUR,44566,22,1,2021,Age-related and other hearing loss,3,moderate and severe,1,2264980.80429446,1826688.13338271,2830358.94658061
EUR,44566,22,1,2021,Other vision loss,3,moderate and severe,1,745629.99608868,651594.608318022,852683.348501581
EUR,44566,22,1,2021,Contact dermatitis,3,moderate and severe,1,286149.598575641,181154.548205262,404499.873716905
EUR,44566,22,1,2021,Diarrheal diseases,3,moderate and severe,1,1230.80375367195,866.003701137481,1658.17500692453
EUR,44566,22,1,2021,Lower respiratory infections,3,moderate and severe,1,1298.57813962021,783.627088644861,2049.95126980252
EUR,44566,22,1,2021,Other mental disorders,3,moderate and severe,1,783341.401005966,497384.279622355,1191511.76463613
EUR,44566,22,1,2021,Cysticercosis,3,moderate and severe,1,198028.217024001,139293.245871694,263329.049907279
EUR,44566,22,1,2021,Opioid use disorders,3,moderate and severe,1,1190751.8547272,1046170.04751132,1327325.15356972
EUR,44566,22,1,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,1,58379.5819315465,52953.7948145559,65573.6708427034
EUR,44566,22,1,2021,Neonatal preterm birth,3,moderate and severe,1,855573.126188905,759557.839645869,945267.184035649
EUR,44566,22,1,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,moderate and severe,1,479981.54918219,440813.463659799,516198.168818699
EUR,44566,22,1,2021,Tetanus,3,moderate and severe,1,42.1212963753545,37.206379483586,47.9751232754792
EUR,44566,22,1,2021,Cystic echinococcosis,3,moderate and severe,1,1147.07157995361,835.29621016486,1641.37353713419
EUR,44566,22,1,2021,Encephalitis,3,moderate and severe,1,17354.4652600318,15435.7317572298,19332.0891861589
EUR,44566,22,1,2021,Cocaine use disorders,3,moderate and severe,1,117904.618378464,76236.3484571692,174378.627333145
EUR,44566,22,1,2021,Amphetamine use disorders,3,moderate and severe,1,220821.582791667,137528.161403886,310661.632334919
EUR,44566,22,1,2021,Cannabis use disorders,3,moderate and severe,1,126500.917598043,80919.5072568192,193615.477593296
EUR,44566,22,1,2021,Conduct disorder,3,moderate and severe,1,1317031.9273062,879399.289182483,1723495.56649534
EUR,44566,22,1,2021,Atrial fibrillation and flutter,3,moderate and severe,1,2606456.32095477,2055007.55075267,3407649.4255163
EUR,44566,22,1,2021,Sickle cell disorders,3,moderate and severe,1,2461.54372991909,2093.91041276165,2970.52827628179
EUR,44566,22,1,2021,Otitis media,3,moderate and severe,1,6124.57564947635,4509.12793486109,8630.28995881012
EUR,44566,22,1,2021,Rheumatic heart disease,3,moderate and severe,1,19808.0362541184,15875.1306911292,23873.8607668955
EUR,44566,22,1,2021,Motor neuron disease,3,moderate and severe,1,19413.3307948296,16930.1966394876,22430.4158189714
EUR,44566,22,1,2021,Acute lymphoid leukemia,3,moderate and severe,1,6011.07503970123,5487.0652390238,6683.32707094847
EUR,44566,22,1,2021,Acute myeloid leukemia,3,moderate and severe,1,10887.6872571816,10193.793531958,11536.1276420917
EUR,44566,22,1,2021,Chronic lymphoid leukemia,3,moderate and severe,1,45579.4668289538,40923.4785667501,48909.5473378459
EUR,44566,22,1,2021,Chronic myeloid leukemia,3,moderate and severe,1,2853.10228677762,2451.78991283224,3171.0481202572
EUR,44566,22,1,2021,Down syndrome,3,moderate and severe,1,55952.0887200976,47208.5915160124,66530.006779802
EUR,44566,22,1,2021,Other chromosomal abnormalities,3,moderate and severe,1,105293.25512712,89403.2673606944,122776.905199913
EUR,44566,22,1,2021,Neonatal sepsis and other neonatal infections,3,moderate and severe,1,419259.416120108,289260.130165763,554976.235564232
EUR,44566,22,1,2021,Autism spectrum disorders,3,moderate and severe,1,1828995.91333131,1470559.21577674,2319606.20279358
EUR,44566,22,1,2021,Migraine,3,moderate and severe,1,6064937.59001897,2137555.81558463,11538878.0444259
EUR,44566,22,1,2021,Tension-type headache,3,moderate and severe,1,840177.057208992,494108.708061545,1236814.61315457
EUR,44566,22,1,2021,Chronic kidney disease due to hypertension,3,moderate and severe,1,141913.647172655,116659.78547039,173917.406677695
EUR,44566,22,1,2021,Chronic kidney disease due to glomerulonephritis,3,moderate and severe,1,129852.772347882,109141.223495327,151628.955477879
EUR,44566,22,1,2021,Chronic kidney disease due to other and unspecified causes,3,moderate and severe,1,325137.07781923,275068.796575498,390120.798093811
EUR,44566,22,1,2021,Other leukemia,3,moderate and severe,1,8699.86729307061,7552.01450605644,9675.23308544367
EUR,44566,22,1,2021,Drug-susceptible tuberculosis,3,moderate and severe,1,128571.949134208,105581.552100135,152352.024114711
EUR,44566,22,1,2021,Multidrug-resistant tuberculosis without extensive drug resistance,3,moderate and severe,1,28750.6145148039,20157.7085548799,37579.8127020082
EUR,44566,22,1,2021,Extensively drug-resistant tuberculosis,3,moderate and severe,1,5590.89327716325,3957.13519355667,7023.29754875478
EUR,44566,22,1,2021,Myocarditis,3,moderate and severe,1,4196.1890199897,3333.50218823582,5134.45147042299
EUR,44566,22,1,2021,Alcoholic cardiomyopathy,3,moderate and severe,1,76009.8476102871,59379.3752666674,94215.0453792347
EUR,44566,22,1,2021,Other cardiomyopathy,3,moderate and severe,1,161291.775685598,126501.600333833,198143.574728222
EUR,44566,22,1,2021,Congenital musculoskeletal and limb anomalies,3,moderate and severe,1,621650.605561595,479016.018432213,761505.586792856
EUR,44566,22,1,2021,Digestive congenital anomalies,3,moderate and severe,1,326.309093065848,129.514640465719,645.235549683
EUR,44566,22,1,2021,Urogenital congenital anomalies,3,moderate and severe,1,22281.4259738108,14293.8025813536,32305.2433204641
EUR,44566,22,1,2021,Neural tube defects,3,moderate and severe,1,48378.1615335659,41521.1513858522,55631.1272213376
EUR,44566,22,1,2021,Protein-energy malnutrition,3,moderate and severe,1,73.7072927232887,43.5487116502069,128.813198712291
EUR,44566,22,1,2021,Non-melanoma skin cancer (squamous-cell carcinoma),3,moderate and severe,1,3677.80162945514,1948.3545296323,5627.10768850762
EUR,44566,22,1,2021,Syphilis,3,moderate and severe,1,7457.67358221917,5901.72819720073,9197.13827008889
EUR,44566,22,1,2021,"Inguinal, femoral, and abdominal hernia",3,moderate and severe,1,212767.173036825,165343.777381564,268477.227586699
EUR,44566,22,1,2021,Pancreatitis,3,moderate and severe,1,216056.221884815,74127.0068372026,424036.483280304
EUR,44566,22,1,2021,Acne vulgaris,3,moderate and severe,1,167949.950042002,64663.686259581,368146.18149219
EUR,44566,22,1,2021,Congenital heart anomalies,3,moderate and severe,1,76580.2727115797,59496.4661505578,92871.4839510307
EUR,44566,22,1,2021,Peptic ulcer disease,3,moderate and severe,1,13846.861059732,12085.6521794884,15921.6624177794
EUR,44566,22,1,2021,Gastritis and duodenitis,3,moderate and severe,1,8265.87303794937,7018.49346985178,10053.5415145863
EUR,44566,22,1,2021,HIV/AIDS resulting in other diseases,3,moderate and severe,1,150464.914712126,109935.758068453,203041.077106191
EUR,44566,22,1,2021,HIV/AIDS - Drug-susceptible Tuberculosis,3,moderate and severe,1,5637.81445304854,4274.8202562071,6959.79970427858
EUR,44566,22,1,2021,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,moderate and severe,1,1860.37141108283,1201.56155904155,2787.5088485768
EUR,44566,22,1,2021,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,moderate and severe,1,387.732602664896,248.902471999788,582.539137597397
EUR,44566,22,1,2021,Subarachnoid hemorrhage,3,moderate and severe,1,155651.410099899,143710.717090533,168254.677759285
EUR,44566,22,1,2021,Chronic kidney disease due to diabetes mellitus type 1,3,moderate and severe,1,42099.9764537159,30623.6340026191,53730.3405218566
EUR,44566,22,1,2021,Chronic kidney disease due to diabetes mellitus type 2,3,moderate and severe,1,229643.751420026,176168.692730501,297001.884292157
EUR,44566,22,1,2021,Non-rheumatic calcific aortic valve disease,3,moderate and severe,1,95484.12500036,60929.6319747657,162478.347307304
EUR,44566,22,1,2021,Non-rheumatic degenerative mitral valve disease,3,moderate and severe,1,98809.3637999233,61593.6439026324,168678.411610243
EUR,44566,22,1,2021,Other non-rheumatic valve diseases,3,moderate and severe,1,447.599620360444,358.508845249662,525.859096161031
EUR,44566,22,1,2021,Liver cancer due to NASH,3,moderate and severe,1,1383.28976696026,1008.38289100787,1882.93411382406
EUR,44566,22,1,2021,Diabetes mellitus type 1,3,moderate and severe,1,42157.6899594141,31861.5627484632,53044.2781398801
EUR,44566,22,1,2021,Diabetes mellitus type 2,3,moderate and severe,1,469740.615460728,336624.236716837,603671.429814362
EUR,44566,22,1,2021,Ulcerative colitis,3,moderate and severe,1,246965.221381038,204482.385175217,300352.249008693
EUR,44566,22,1,2021,Crohn's disease,3,moderate and severe,1,141454.262021459,114309.406179902,176309.577756566
EUR,44566,22,1,2021,Other malignant neoplasms,3,moderate and severe,1,22505.5725040669,21106.3464431663,23856.4879350922
EUR,44566,22,1,2021,Meningitis,3,moderate and severe,1,19874.1739154391,18226.2300424212,21997.8810555982
EUR,44566,22,1,2021,Osteoarthritis hand,3,moderate and severe,1,1062714.34469551,3398.84267597857,3738246.72250023
EUR,44566,22,1,2021,Osteoarthritis other,3,moderate and severe,1,498055.478413147,1639.34377497454,1828765.35285214
EUR,44566,22,1,2021,Burkitt lymphoma,3,moderate and severe,1,2408.35428267223,751.086755185894,5391.21922383577
EUR,44566,22,1,2021,Other non-Hodgkin lymphoma,3,moderate and severe,1,113601.098460013,106015.493507606,121166.156337491
EUR,44566,22,1,2021,Hepatoblastoma,3,moderate and severe,1,75.3812812460618,62.1787457765376,89.9959939301202
EUR,44566,22,1,2021,Retinoblastoma,3,moderate and severe,1,155.651043807384,121.473286389741,190.176814748749
EUR,44566,22,1,2021,Other eye cancers,3,moderate and severe,1,3195.20996769282,2806.08569082454,3634.5937757097
EUR,44566,22,1,2021,Soft tissue and other extraosseous sarcomas,3,moderate and severe,1,12456.3929852818,11314.5928293202,13266.7508546192
EUR,44566,22,1,2021,Malignant neoplasm of bone and articular cartilage,3,moderate and severe,1,8268.22616303698,7661.0546629504,8867.6639443064
EUR,44566,22,1,2021,Neuroblastoma and other peripheral nervous cell tumors,3,moderate and severe,1,774.681661868549,661.642916511571,923.813365250533
EUR,44566,22,1,2021,Pulmonary Arterial Hypertension,3,moderate and severe,1,4476.30805850281,3491.45593261591,5653.52997034479
EUR,44566,22,1,2021,Cirrhosis and other chronic liver diseases due to hepatitis B,3,moderate and severe,1,33280.2924001411,27238.6741671242,41689.1542136875
EUR,44566,22,1,2021,Cirrhosis and other chronic liver diseases due to hepatitis C,3,moderate and severe,1,55010.2835790939,43672.4339543144,71821.3846859673
EUR,44566,22,1,2021,Cirrhosis and other chronic liver diseases due to alcohol use,3,moderate and severe,1,122230.243014347,108332.374977357,142352.676424203
EUR,44566,22,1,2021,Cirrhosis and other chronic liver diseases due to other causes,3,moderate and severe,1,44761.2109584276,38000.8923737736,53201.6757345787
EUR,44566,22,1,2021,Cirrhosis and other chronic liver diseases due to NAFLD,3,moderate and severe,1,22897.1120811901,16374.2159924357,31337.8503984675
EUR,44566,22,1,2021,G6PD deficiency,3,moderate and severe,1,166.567527901049,124.231330365388,219.933441287792
EUR,44566,22,1,2021,Thyroid diseases,3,moderate and severe,1,2204.36129737265,1693.26231281949,2798.0626768998
EUR,44566,22,1,2021,COVID-19,3,moderate and severe,1,2245904.16644067,827665.442038597,4923107.33202544
EUR,44566,22,1,2021,Upper respiratory infections,3,moderate and severe,3,7.9658285563382E-06,5.93712783315441E-06,1.0221793455528E-05
EUR,44566,22,1,2021,Chagas disease,3,moderate and severe,3,8.55783339920955E-07,6.64524322811042E-07,1.09902286005831E-06
EUR,44566,22,1,2021,Iodine deficiency,3,moderate and severe,3,3.1625082803368E-05,7.81088058984481E-06,4.68861173416531E-05
EUR,44566,22,1,2021,Vitamin A deficiency,3,moderate and severe,3,9.84894167923034E-06,7.05864209669964E-06,1.30295220053983E-05
EUR,44566,22,1,2021,Other unspecified infectious diseases,3,moderate and severe,3,1.70186832709078E-06,1.21363426841836E-06,2.36973264749925E-06
EUR,44566,22,1,2021,Esophageal cancer,3,moderate and severe,3,5.43642185055297E-05,5.07095670487348E-05,5.75525584066698E-05
EUR,44566,22,1,2021,Stomach cancer,3,moderate and severe,3,0.000118165043418045,0.000109798791925839,0.00012565066542931
EUR,44566,22,1,2021,injuries,3,moderate and severe,3,0.0145911021276934,0.0139680478717763,0.0152931720238452
EUR,44566,22,1,2021,Liver cancer due to hepatitis B,3,moderate and severe,3,8.78344728834909E-06,6.53220290304958E-06,1.13696400024705E-05
EUR,44566,22,1,2021,Liver cancer due to hepatitis C,3,moderate and severe,3,1.61008240945827E-05,1.30448053864856E-05,1.93586296252326E-05
EUR,44566,22,1,2021,Liver cancer due to alcohol use,3,moderate and severe,3,2.27428543661526E-05,1.91086685026265E-05,2.67142929091446E-05
EUR,44566,22,1,2021,Liver cancer due to other causes,3,moderate and severe,3,1.41962793734749E-06,1.04277579152056E-06,1.82564080145278E-06
EUR,44566,22,1,2021,Larynx cancer,3,moderate and severe,3,6.91219166386504E-05,6.4354943839127E-05,7.40000065772153E-05
EUR,44566,22,1,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,3,0.000383195102154204,0.000360712817723754,0.000404218366571777
